,clauses,label
628,"L'abonnement Exilib  mois: est un contrat à durée déterminée, de douze mois calendaires facturé .",3
629,Ce montant est prélevé au jour de la souscription.,3
630,"L'abonnement Exilib  mois donne accès aux Services payants du Site, et permet à l’Utilisateur de bénéficier de l'ensemble des fonctionnalités de Exilib.",3
631,"Modalités de paiement

Les commandes d'abonnement sont réglées par l'utilisation du service de la société STRIPE.",3
632,"Lors du paiement, ce sont les conditions générales d'utilisation de STRIPE qui s'appliquent, accessibles à cette adresse : https://stripe.com/en-fr/legal 
La Société se réserve le droit unilatéral et discrétionnaire de changer de prestataire de paiement.",3
633,"Upgrade et mise à niveau des Abonnements

L’Utilisateur peut s'il le souhaite opter pour un Abonnement mieux adapté à ses besoins.",3
634,"En cas de changement d’Abonnement avant son échéance, le nouvel Abonnement remplace et annule l’Abonnement initialement souscrit.",3
635,"Renouvellement automatique

À son expiration, l'Abonnement en cours est renouvelé pour une durée équivalente à celle initialement souscrite par l’Utilisateur.",3
636,L’Utilisateur peut s’opposer à cette reconduction en le notifiant  à l’adresse : support@exilib.com au plus tard  heures avant la date d’expiration de l’Abonnement en cours.,3
637,"À défaut d’une telle notification, l'Abonnement est reconduit et sera facturé sur la même base tarifaire et selon des périodicités identiques à celle de l'Abonnement initialement souscrit.",3
638,"Conformément aux articles L.-, L.- et L.- du Code de la consommation reproduit ci-après, La Société adressera à l'Utilisateur, au plus tôt trois mois et au plus tard un mois avant que ne soit reconduit l'abonnement, un courriel l'informant de sa faculté de ne pas le reconduire  et les modalités de sa non-reconduction.",3
639,Il l'informera également de son obligation de paiement du nouvel Abonnement.,3
640,"Reproduction des dispositions légales

Article L- du code de la consommation
Pour les contrats de prestations de services conclus pour une durée déterminée avec une clause de reconduction tacite, le professionnel prestataire de services informe le consommateur par écrit, par lettre nominative ou courrier électronique dédiés, au plus tôt trois mois et au plus tard un mois avant le terme de la période autorisant le rejet de la reconduction, de la possibilité de ne pas reconduire le contrat qu'il a conclu avec une clause de reconduction tacite.",3
641,"Cette information, délivrée dans des termes clairs et compréhensibles, mentionne, dans un encadré apparent, la date limite de non-reconduction.",3
642,"Lorsque cette information ne lui a pas été adressée conformément aux dispositions du premier alinéa, le consommateur peut mettre gratuitement un terme au contrat, à tout moment à compter de la date de reconduction.",3
643,"Les avances effectuées après la dernière date de reconduction ou, s'agissant des contrats à durée indéterminée, après la date de transformation du contrat initial à durée déterminée, sont dans ce cas remboursées dans un délai de trente jours à compter de la date de résiliation, déduction faite des sommes correspondant, jusqu'à celle-ci, à l'exécution du contrat.",3
644,Les dispositions du présent article s'appliquent sans préjudice de celles qui soumettent légalement certains contrats à des règles particulières en ce qui concerne l'information du consommateur.,3
645,"Article L- du code de la consommation
Les dispositions du présent chapitre ne sont pas applicables aux exploitants des services d'eau potable et d'assainissement.",3
646,"Article L- du code de la consommation
Les dispositions du présent chapitre sont également applicables aux contrats conclus entre des professionnels et des non-professionnels.",3
647,"Article L- du code de la consommation
Lorsque le professionnel n'a pas procédé au remboursement dans les conditions prévues à l'article L. -, les sommes dues sont productives d'intérêts au taux légal.",3
648,"Droit de rétractation

Conformément au Code de la Consommation pris en son article L- °, l'Utilisateur ne peut exercer son droit de rétractation pour les Services payants pleinement exécutés avant la fin du délai de rétractation et dont l'exécution a commencé après accord préalable exprès du consommateur et renoncement exprès à son droit de rétractation.",3
649,"L'Utilisateur reconnaît donc formellement et accepte que, dans toutes les hypothèses où il accepte expressément l'exécution des Services payants ou utilise les Services payants, et renonce expressément à exercer son droit de rétractation avant l'expiration du délai de rétractation, il ne pourra valablement invoquer ce droit.",3
650,"DROITS, OBLIGATIONS ET RESPONSABILITÉ DES UTILISATEURS

Droits des Utilisateurs

Droits des Utilisateurs Professionnels :

Un Utilisateur Professionnel dispose, après la validation de son Compte Utilisateur, de la faculté de : 
définir et changer le nom de son établissement ; 
afficher ses horaires, son adresse, son numéro de téléphone, son adresse web, photo de profil aux autres Utilisateurs ;
créer une description de l'établissement
voir les membres d'Exilib qui suivent l'Utilisateur Professionnel ;
créer des posts additionnés ou non d'une photo et/ou vidéo pouvant faire la promotion de l'établissement ; 
créer des événements permettant la promotion d'un événement ; les Utilisateurs connectés à  cet Utilisateur auront dans leurs timelines l'information et pourront répondre s'ils seront présents ou non.",3
651,"Droits des Utilisateurs Particuliers :

Tout Utilisateur Particulier dispose, après la validation de son Compte Utilisateur, de la faculté de :
créer son profil,
modifier les informations de son profil,
diffuser sa photo de profil,
rédiger sa description,
créer des albums photos privés ou public,
voir le profil d'un Utilisateur (il ne peut voir qu'un extrait de ses publications,  certaines des photos seront flouées, et certains post n’apparaîtront pas),
rechercher d'autres Utilisateurs (les résultats de recherche ne montreront pas l'intégralité des Utilisateurs, seulement un extrait limité des plus belles photos),
liker une publication,
effectuer une demande d'ami,
créer un post qui sera affiché sur sa timeline et celle de ses amis.",3
652,démarrer une conversation chat avec le compte exilib.,3
653,"Droits des Utilisateurs ayant souscrit aux Abonnements :

Les Utilisateurs Particuliers femmes et les Utilisateurs ayant souscrit un Abonnement dispose en plus des droits susmentionnés, de la faculté de :

avoir des résultats de recherche complets, 
poster des commentaires sur la timeline,
voir l'intégralité d'un profil Utilisateur,
voir l'intégralité des photos d'un Utilisateur,
voir l'intégralité des plus belles photos,
voir l'intégralité des vidéos,
contacter  un Utilisateur par chat,
créer une page personnelle / blog,
voir les pages personnelles / blog des Utilisateurs.",3
654,"Obligations des Utilisateurs

En validant la création de son Compte Utilisateur, l’Utilisateur s’engage à se conformer aux lois en vigueur, à respecter les droits et libertés des autres Utilisateurs ainsi que les présentes CGU  sous peine de résiliation et suppression de son compte par La Société.",3
655,"Le non respect de l'une des  règles énoncées ci-dessous par l'Utilisateur est une faute contractuelle donnant droit à la Société de résilier, sans préavis, le contrat avec l'Utilisateur et supprimer son compte :  

respecter les lois et règlements en vigueur et ne pas enfreindre l'ordre public ;
ne pas émettre de fausses déclarations, notamment de faire un faux profil pour se se faire passer pour une femme;  en cas de doute sur la véracité d’un profil, La Société pourra procéder à toute vérification qui lui semblera utile et il appartiendra à l’Utilisateur de démontrer que son profil correspond bien à l’ensemble des informations qu'il aura indiquées lors de la création de son Compte Utilisateur.",3
656,L’Utilisateur devra alors se soumettre à toute procédure qui lui sera indiquée par La Société.,3
657,"En cas de refus de l’Utilisateur de se soumettre à une telle vérification, La Société se réserve le droit de supprimer le Compte de l’Utilisateur.",3
658,"respecter les droits de propriété intellectuelle ou industrielle de la Société et ses Utilisateurs;
ne pas mettre en ligne de photos d'un tiers;
ne pas commettre de délits, de diffamations, d’injures, de provocations notamment à caractère racial ou discriminatoire, d'apologies de crime de guerre ou de crime contre l'humanité ; tout comportements jugés déplacés pourra être signalé par un Utilisateur à un modérateur depuis sa page du profil ;
ne pas tenir ou proférer des propos ou diffuser sous quelque forme que ce soit des contenus portant atteinte de quelque manière que ce soit à la protection des mineurs ou qu animaux ;
ne pas communiquer leur mot de passe et autres codes confidentiels permettant à des tiers ou à d'autres Utilisateurs d'accéder aux Services de leur Compte Utilisateur ;
ne pas utiliser de logiciel, d'application, d'interface ou l'aide d'un tiers afin d'interférer dans la prise de contact avec les autres Utilisateurs (Utilisatrices) de Exilib  ;
respecter la confidentialité des correspondances et la vie privée des autres Utilisateurs;
ne pas diffuser ou divulguer le contenu des correspondances et messages qui leur ont été directement adressés dans le cadre des Services mis à leur disposition ;
s'abstenir envers les autres Utilisateurs de toute proposition ou initiative contraire à leur volonté exprimée ;
demeurer courtois et correct envers les autres Utilisateurs ;
ne pas porter atteinte aux Services ou à La Société  ;
ne pas proposer, solliciter ou promouvoir de biens ou de services payants ou de contreparties financières pour les Utilisateurs Particuliers
ne proposer des services de prostitution sur Exilib ;
ne pas détourner les Utilisateurs de Exilib vers un autre site (notamment à l'aide de liens hypertextes), ou un service concurrent ; 
s'abstenir de toute utilisation commerciale ou publicitaire de Exilib (excepté pour les Utilisateurs Professionnels mais seulement dans le cadre des droits qui leur sont énumérés à l'article .. ;
l’Utilisateur ne peut céder aucun droit ni aucune obligation dans le cadre des présentes CGU sans le consentement écrit préalable de la Sociétée.",3
659,"Obligations de la Société
La Société s'engage à fournir aux Utilisateurs un service en ligne conforme aux règles de l'art et à la législation.",3
660,"La Configuration exigée pour bénéficier des Services de Exilib est :

Sur internet : 
Activation de Javascript,
Acceptation des cookies,
Acceptation de l'affichage des fenêtres pop-up
Il est recommandé de télécharger la version la plus récente du navigateur Internet afin de profiter au mieux d'Exilib.com.",3
661,"Sur mobile : 

Pour Android :
Système d’exploitation Android à partir de la version Android .",3
662,"Pour Iphone :
À Partir du système d’exploitation iOS .",3
663,"Pour Microsoft :

Toutefois, en cas de suspension de l'accès aux Services due à une panne informatique ou en cas d'impossibilité d'utiliser les Services du fait de la Société pendant la durée de l'Abonnement  celui-ci sera prorogé de plein droit au profit de l'Utilisateur pour une durée équivalente à celle de la suspension des Services.",3
664,"DONNEES PERSONNELLES

La Société pratique une politique de protection des données personnelles dont les caractéristiques sont explicitées dans la politique de confidentialité, et dont l’Utilisateur est expressément invité à prendre connaissance.",3
665,"PROPRIÉTÉ INTELLECTUELLE

Droits et propriété de la Société

Les systèmes, logiciels, structures, infrastructures, bases de données et contenus de toute nature (textes, images, visuels, musiques, logos, marques comme Exilib ou Trafic d'Orgasmes, base de données, etc …) exploités par la Société dans Exilib sont la propriété exclusive de la Société et sont protégés par tous droits de propriété intellectuelle ou droits des producteurs de bases de données en vigueur.",3
666,"Tous désassemblages, décompilations, décryptages, extractions, réutilisations, copies et plus généralement, tous actes de reproduction, représentation, diffusion et utilisation de l’un quelconque de ces éléments, en tout ou partie, sans l’autorisation de la Société sont strictement interdits et pourront faire l’objet de poursuites judiciaires.",3
667,"Les droits d'utilisation concédés par la Société à l'Utilisateur  sont réservés à un usage privé, et personnel pour l'Utilisateur Particulier et professionnel pour l'Utilisateur Professionnel, dans le cadre des Services.",3
668,Toute autre utilisation par l'Utilisateur est interdite sans l'autorisation de la Société.,3
669,"L'Utilisateur s'interdit notamment de modifier, copier, reproduire, télécharger, diffuser, transmettre, exploiter commercialement et/ou distribuer de quelque façon que ce soit les Services, les pages de Exilib, ou les codes informatiques des éléments composant les Services de Exilib.",3
670,"Droits octroyés par l’Utilisateur

L’Utilisateur concède à la Société une licence mondiale, non exclusive et libre de redevances pour l’utilisation des droits de propriété intellectuelle attachés à tout contenus publics fournis par ce même Utilisateur, aux fins de diffusion sur Exilib.",3
671,"Cette licence comprend notamment, et sous réserve du respect de la réglementation sur la protection des données personnelles, le droit pour la Société de reproduire, représenter, adapter, traduire, numériser, utiliser aux fins du Service ou de sous- licencier les informations à caractère public concernant l’Utilisateur (élément du profil, informations, photos de profil ou couverture, vidéos, description, critères de recherche, postes, contenus, etc.)",3
672,"sur tout ou partie du Service  (sur Exilib, par courriel...) et/ou dans les mailings d’Exilib et de manière générale sur tous supports de communication électronique (courriel, SMS, MMS, WAP, Internet) dans le cadre du Service.",3
673,"A ce titre, l’Utilisateur autorise expressément la Société à modifier lesdits contenus afin de respecter la charte graphique des Services Exilib ou des autres supports de communication visés ci-dessus et/ou de les rendre compatibles avec ses performances techniques ou les formats des supports concernés.",3
674,Ces droits sont concédés pour toute la durée d'exécution des présentes CGU entre l’Utilisateur et la Société.,3
675,"L’Utilisateur s'interdit de copier, reproduire, ou utiliser les contenus relatifs aux autres Utilisateurs.",3
676,"L’Utilisateur déclare et garantit avoir tous les droits, le pouvoir et l’autorité nécessaires pour accorder les droits concédés aux termes des présentes sur tout contenu soumis par lui.",3
677,"DROIT APPLICABLE/ JURIDICTIONS COMPÉTENTES

Les présentes CGU sont soumises au droit français, la langue d'interprétation des présentes CGU est la langue française.",3
678,"Tout litige né de l'exécution des présentes CGU ou en relation avec les présentes CGU sera soumis aux juridictions compétentes sur le territoire français, sous réserve des dispositions impératives en matière de procédure.",3
679,"Si une ou plusieurs stipulations des présentes CGU étai(en)t déclarée(s) nulle(s) en application d'une loi, d'un règlement ou à la suite d'une décision définitive d'une juridiction compétente, les autre stipulations garderont toute leur force et leur portée sous réserve que les présentes CGU ne soient pas dénaturées, et que cela n'entraîne pas un déséquilibre significatif des obligations à la charges des parties.",3
680,L'absence d'action de la Société ou ses partenaires s'agissant d'un manquement qu'il soit de votre fait ou de celui d'autres personnes ne saurait constituer une renonciation au droit d'agir s'agissant de manquements similaires ou ultérieurs aux présentes CGU.,3
681,"CONTACT

En cas de difficultés, ou pour exercer ces droits dans le cadre de la fourniture des Services, les Utilisateurs peuvent contacter la Société l'adresse suivante contact@exilib.com.",3
682,Les Utilisateurs Professionnels peuvent joindre la Société à l'adresse club@exilib.com.,3
683,IL EST IMPORTANT QUE VOUS LISIEZ ATTENTIVEMENT LES PRESENTES CONDITIONS GENERALES AVANT D’UTILISER CE LOGICIEL.,3
684,"SI VOUS N’ACCEPTEZ PAS LES TERMES DESDITES CONDITIONS GENERALES, vous ne devez pas CLIQUER SUR « J’ACCEPTE ».",3
685,"LA SOCIETE FINALGO vous invite à imprimer LES PRESENTES avant de donner votre acceptation, afin de vous assurer que vous lES acceptez sans réserve.",3
686,"SI VOUS UTILISEZ DE QUELQUE MANIERE QUE CE SOIT CE LOGICIEL, VOUS VOUS ENGAGEZ A RESPECTER LES TERMES DES PRESENTES CONDITIONS GENERALES QUI CONSTITUENT UN CONTRAT ENTRE LA SOCIETE FINALGO ET VOUS-MEME.",3
687,"- Définitions

Les termes définis au présent article et utilisés dans les présentes conditions générales auront la signification suivante :
« CGU » : désigne les présentes Conditions Générales d’Utilisation.",3
688,« Client » : désigne la société ayant conclu un contrat avec FINALGO en vue de bénéficier de la mise à disposition du Logiciel.,3
689,« Client Final » : désigne le client du Client souhaitant bénéficier d’une aide au conseil en financement et des Services proposés par le Logiciel.,3
690,"« Compte » : espace personnel propre à chaque Utilisateur, lui permettant d’accéder au Logiciel en mode SAAS.",3
691,"« FINALGO » : désigne la société qui a développé le Logiciel : FINALGO, SAS immatriculée au RCS de Lyon sous le numéro   , dontl’adresse est Etage ,  rue du Lac,  Lyon.",3
692,« Licence » : désigne le titre de propriété intellectuelle autorisant l’Utilisateur à faire usage du Logiciel pendant la durée pour lequel il est octroyé.,3
693,"« Logiciel » : désigne le logiciel d’aide au conseil en financement mis à disposition de l’Utilisateur par la société FINALGO, avec ses composants et la documentation associée en version informatique, accessible en mode SAAS depuis le Site.",3
694,"« Partie » ou « Parties » : désignent FINALGO et l’Utilisateur, individuellement ou collectivement.",3
695,« Services » désigne les services proposés par le Logiciel de la société FINALGO tels que décrits aux présentes.,3
696,« Site » : désigne le site internet http://www.finalgo.fr/ à partir duquel l’Utilisateur peut accéder au Logiciel.,3
697,"« Utilisateur » : désigne toute personne physique qui utilise le Logiciel selon les termes des présentes CGU, soit en tant que personne physique au sein du Client, soit en tant que Client Final.",3
698,"- Champ d’application

.",3
699,Le Logiciel a pour objectif d’apporter une aide au conseil en financement à destination des experts comptables ou de tout autre société souhaitant bénéficier d’une telle aide.,3
700,Les Services permettent notamment à l’Utilisateur de réaliser des simulations de financement et d’éditer des rapports de financement dans le cadre de la recherche d’une solution de financement à destination du Client Final.,3
701,Les présentes CGU définissent les modalités et les conditions dans lesquelles l’Utilisateur accède et bénéficie des Services.,3
702,Toute inscription de l’Utilisateur sur le Logiciel implique l’acceptation pleine et sans réserve des présentes CGU.,3
703,"L’Utilisateur agrée les présentes conditions générales, reconnaît en avoir parfaite connaissance et renonce de ce fait à se prévaloir de tout document contradictoire.",3
704,La relation entre les Parties sera toujours régie par les dernières conditions en vigueur au jour de l’utilisation par l’Utilisateur du Logiciel.,3
705,"En cas de modification des présentes CGU, l’Utilisateur sera invité à accepter les nouvelles conditions, qui lui seront applicables au jour de l’acceptation.",3
706,L’Utilisateur pourra toutefois résilier son inscription par courriel avec accusé de réception dans le délai d’un mois à compter de la notification de la modification des conditions générales.,3
707,"Si l’Utilisateur n’utilise pas cette faculté de résiliation durant le délai accordé, il est réputé avoir accepté la modification des CGU.",3
708,Le Logiciel est accessible en mode SAAS via le Site.,3
709,"Le Logiciel n’étant pas téléchargeable mais seulement accessible en ligne, l’accès au Logiciel et ce, à chaque utilisation, nécessite que l’Utilisateur dispose d’une connexion Internet et d’un navigateur.",3
710,La création d’un Compte sur le Logiciel est obligatoire pour pouvoir y accéder.,3
711,"L’Utilisateur est informé que la création d’un Compte sur le Logiciel requiert qu’il dispose d’un ordinateur, d’un smartphone ou d’une tablette ainsi que d’une connexion internet.",3
712,"Afin que FINALGO puisse créer le Compte de l’Utilisateur, ce dernier doit remplir un formulaire dans lequel il fournit à FINALGO des informations permettant de l’identifier.",3
713,"Une fois la demande de création de Compte confirmée par l’Utilisateur, ce dernier recevra par e-mail dans les  heures ouvrées la validation ou le refus de sa demande de création de Compte par FINALGO.",3
714,"Une fois le Compte créé par FINALGO, un code d’accès personnel composé d’un identifiant et d’un mot de passe sont adressés à chaque Utilisateur.",3
715,"Par l’utilisation de ses codes d’accès personnels, l’Utilisateur reconnait son acceptation de la licence d’utilisation.",3
716,L’Utilisateur pourra alors accéder à son Compte sur le Logiciel et modifier son mot de passe s’il le souhaite.,3
717,"FINALGO se réserve le droit de résilier la Licence d’un Utilisateur à tout moment, dans les conditions de l’article .",3
718,L’Utilisateur s’engage à fournir des informations exactes au moment de l’inscription et de les mettre à jour si nécessaire.,3
719,"En cas de manquement, FINALGO se réserve le droit de résilier la Licence conformément à l’article ., sans préjudice de tous dommages-intérêts qu’elle pourrait être en droit de réclamer.",3
720,"– Conditions d’utilisation du Logiciel

.",3
721,"L’Utilisateur s’engage à n’utiliser le Logiciel que pour ses propres besoins et les besoins du Client Final, conformément à sa destination contractuelle et avec toutes les précautions qui s’imposent.",3
722,L’Utilisateur est informé du fait que l’utilisation du Logiciel n’est possible que par le seul utilisateur qui aura été identifié lors de l’inscription et qu’après renseignement de son identifiant et de son mot de passe.,3
723,"Par exception aux dispositions de l’article  des présentes, lorsque l’utilisation du Logiciel est effectuée par le Client Final dans le cadre du dépôt des documents nécessaires à la constitution de son dossier de financement, l’Utilisateur accepte que les informations et documents déposés soient consultés par le Client.",3
724,"- Services proposés par le Logiciel


Une fois la création de Compte effectuée par FINALGO, l’Utilisateur peut accéder aux Services.",3
725,"Au jour de l’acceptation des présentes CGU, les Services accessibles après inscription sur le Logiciel, tels que décrits ci-dessous, diffèrent selon le type d’Utilisateur.",3
726,".. Les Services accessibles par l’Utilisateur personne physique au sein du Client sont les suivants : - L’accès au Logiciel ; - La mise à disposition d’un Compte sécurisé ; - L’accès à un espace de stockage ; - La possibilité de réaliser des simulations de financement ; - L’édition de dossiers de conseil en financement ; - La transmission des demandes aux établissements financiers susceptibles de fournir le financement demandé ;
.. Les Services accessibles par l’Utilisateur en tant que Client Final sont les suivants : - L’accès temporaire au Logiciel, limité au seul dépôt des informations et documents nécessaires à la constitution de son dossier de financement ; - La mise à disposition d’un Compte sécurisé ;
.. L’Utilisateur reconnaît que le Logiciel est susceptible d’évoluer et qu’à ce titre, les Services pourraient être adaptés en conséquence.",3
727,"- Obligations de l’Utilisateur

L’Utilisateur s’engage à : · déclarer des informations complètes et exactes lors de son inscription, et à les mettre à jour en cas de changement, · ne pas utiliser le Logiciel à des fins frauduleuses ou non prévues par les présentes CGU, · ne pas usurper d’identité ni tenter de se connecter à un compte autre que le sien, · ne pas se livrer à des analyses du système assimilables à du reverse engineering, · ne pas télécharger de virus ou de fichiers potentiellement dangereux pour l’intégrité du Logiciel.",3
728,"Si FINALGO doit clôturer le Compte d’un Utilisateur pour non-respect de ses obligations au titre des présentes CGU, elle sera en droit de résilier la Licence conformément à l’article ., sans préjudice de tous dommages-intérêts qu’elle pourrait être en droit de demander, ainsi que d’éventuelles poursuites pénales lorsque le comportement reproché est susceptible d’être qualifié d’infraction pénale.",3
729,"- Compte et sécurité


Il est offert à l’Utilisateur un accès réservé et sécurisé à son Compte via son identifiant et son mot de passe.",3
730,"L’Utilisateur est responsable du mot de passe qui lui a été attribué à cet effet par FINALGO, ou qu’il aura par la suite lui-même modifié, et s’engage à en être le seul détenteur.",3
731,FINALGO ne pourra en aucun cas être tenue responsable des conséquences d’une utilisation frauduleuse du mot de passe par un tiers.,3
732,"L’ensemble des droits de propriété intellectuelle relatifs au Logiciel ainsi que tous les éléments qui le composent (logiciel, droits d’auteurs…) sont la propriété pleine et entière de FINALGO.",3
733,"L’Utilisateur s’engage à ne pas porter atteinte auxdits droits, directement ou indirectement par l’intermédiaire de tiers auxquels il est associé.",3
734,"L’Utilisateur s’engage à ne pas mettre à la disposition de tiers non autorisés, la documentation associée au Logiciel ainsi que son identifiant et/ou mot de passe, directement ou indirectement, à quelque titre, sous quelque forme et pour quelque cause que ce soit.",3
735,"Moyennant l'acceptation des présentes CGU, FINALGO concède à l’Utilisateur un droit personnel, à durée limitée, non-cessible et non-exclusif d’utilisation du Logiciel et ce, exclusivement sur le Site via son Compte.",3
736,"Il est notamment interdit à l’Utilisateur: - de réaliser des copies du Logiciel ou d’un élément quelconque du Logiciel (notamment du contenu d’une fiche numérique), - de distribuer à des tiers des copies du Logiciel, - d’utiliser les spécifications du Logiciel fourni pour créer ou permettre la création d’un programme ayant la même destination, - de modifier, d’altérer, de réviser ou de décompiler le Logiciel à quelque fin que ce soit, - de divulguer le contenu du Logiciel sans le consentement préalable écrit de FINALGO, - d’utiliser ses mots de passe et/ou identifiant à des fins autres que leur stricte finalité d’authentification.",3
737,"A cet égard, l’Utilisateur ne doit pas, sans que cette liste ne soit limitative, communiquer, diffuser, partager, rendre accessible, de quelque façon que ce soit, ses éléments d’identification aux tiers, - de céder, louer, sous-louer ou transférer sa Licence d’utilisation à un tiers sans le consentement préalable écrit de FINALGO, - de ne pas respecter les fonctionnalités du Logiciel.",3
738,"Cette Licence d’utilisation est exclusive de la concession de tout autre droit et nR ;emporte en aucun cas le droit de réaliser tout acte non expressément autorisé, notamment les droits de traduction, d’adaptation, d’arrangement ou toute autre modification du Logiciel et/ou de ses composants, y compris dans le cadre de sa destination contractuelle.",3
739,"FINALGO est autorisée à effectuer, à tout moment et sans préavis, un contrôle de l’utilisation faite par l’Utilisateur du Logiciel, afin de vérifier le respect de la Licence qui lui est octroyée.",3
740,"– Confidentialité - Conservation des documents


.",3
741,Les Parties s’engagent à garder secrètes les informations de toute nature qu’elles auraient pu recueillir à l’occasion de l’utilisation et/ou de l’exploitation du Logiciel.,3
742,FINALGO s’engage notamment à maintenir la confidentialité des informations recueillies lors de l’utilisation du Logiciel par l’Utilisateur et relatives à celui-ci.,3
743,"A la résiliation de l’inscription de l’Utilisateur pour quelque cause que ce soit, cette obligation restera en vigueur pour une période de cinq () ans.",3
744,"Cette obligation ne s’applique pas aux Informations qui : - sont déjà en possession de la Partie à laquelle elles ont été communiquées, ou qui les a obtenues avant l’inscription de l’Utilisateur sur le Logiciel, - font partie du domaine public, - auront été expressément désignées comme non-confidentielles par la Partie émettrice, - ont été obtenues par l’une des Parties auprès d’un tiers non soumis à un accord de confidentialité avec la Partie détenant initialement les informations et sans relation avec l’exploitation et/ou l’utilisation du Logiciel, - ont été obtenues ou développées par l’une des Parties sans l’aide des informations communiquées par l’autre Partie, - doivent légalement être divulguées, - concernent le cas particulier prévu à l’article .",3
745,FINALGO conserve les échanges avec l’Utilisateur sur un support fiable et durable pendant un délai de  ans et garantit à tout moment l'accès à celui-ci s’il en fait la demande.,3
746,"– Données personnelles


Au moment de l’inscription de l’Utilisateur, du dépôt par l’Utilisateur Client Final des informations et documents nécessaires à la constitution de son dossier de financement, ainsi qu’à chaque mise à jour des informations personnelles de l’Utilisateur sur le Logiciel, FINALGO recueille des données personnelles de l’Utilisateur au sens de la loi Informatique et Libertés du  janvier , modifiée par la loi du  août , en vue de la seule réalisation des Services.",3
747,"En application de cette loi, l’Utilisateur dispose à tout moment d’un droit d’accès, d’opposition, de rectification, de limitation et d’effacement des données personnelles le concernant.",3
748,"Pour l’exercer, l’Utilisateur peut, au choix, envoyer un courriel à l’adresse suivante : [email protected], ou un courrier postal à l’adresse suivante : Etage ,  rue du Lac,  Lyon.",3
749,Toute utilisation des données personnelles de l’Utilisateur à d’autres fins que l’exécution des Services requerra le consentement préalable de l’Utilisateur.,3
750,Les données collectées sur le Logiciel sont exclusivement destinées à la réalisation des Services par les Utilisateurs.,3
751,"Dans le cadre de la réalisation des Services, et en particulier de l’établissement des dossiers de financement et de l’envoi desdits dossiers aux établissements financiers, les données collectées peuvent être communiquées à des tiers (Client, partenaire,…).",3
752,Toute utilisation des données personnelles de l’Utilisateur à d’autres fins que l’exécution des Services requerra le consentement préalable de l’Utilisateur.,3
753,Les données personnelles de l’Utilisateur seront conservées pendant une durée maximale de  ans.,3
754,"- Maintenance


En cas de maintenance, le fonctionnement du Logiciel peut être suspendu moyennant le respect d’un préavis de cinq () jours.",3
755,"Par ailleurs, tout cas de force majeure tel qu’habituellement reconnu par les tribunaux peut entrainer la suspension du Logiciel sans préavis pour cause de maintenance.",3
756,"La Licence d’utilisation du Logiciel est concédée par FINALGO à l’Utilisateur pour une durée égale à celle du contrat souscrit entre FINALGO et le Client, à l’exception de la Licence concédée à l’Utilisateur en tant que Client Final qui est temporaire, d’une durée maximale d’un () mois.",3
757,"Lorsque la Licence arrive à son terme, pour quelque raison que ce soit, l’Utilisateur ne peut plus accéder au Logiciel.",3
758,"Néanmoins, sauf manquement de l’Utilisateur justifiant sa fermeture par FINALGO, le Compte de l’Utilisateur survit à la résiliation de la Licence, de sorte que celui-ci pourra accéder à son Compte à tout moment, avec ses identifiant et mot de passe, s’il souhaite souscrire une nouvelle licence d’utilisation et ce, tant que le contrat conclu entre le Client et FINALGO sera en vigueur.",3
759,"- Loi applicable et attribution de juridiction
.",3
760,"Les présentes CGU, et plus généralement les relations entre les Parties, sont régies par le droit français.",3
761,Tout litige découlant des opérations visées aux présentes sera soumis aux juridictions compétentes.,3
762,"SI L’UTILISATEUR EST COMMERÇANT, TOUT LITIGE SE RAPPORTANT AUX PRÉSENTES, NOTAMMENT À LEUR INTERPRÉTATION, EXÉCUTION OU RUPTURE, RELEVERA DE LA COMPÉTENCE EXCLUSIVE DES TRIBUNAUX DE LYON.",3
763,"- Tolérance


Aucun fait de tolérance de la part de l’une des Parties à l’égard de l’autre ne pourra s’interpréter comme valant renonciation à se prévaloir de l’intégralité des droits qu’elle se voit octroyés par les présentes CGU.",3
764,"- Preuve


En cas de litige, les Parties acceptent de considérer le fax, l’e-mail et les échanges via le Logiciel comme un écrit original valant preuve parfaite et renoncent à contester ce moyen de preuve, sauf à discuter son authenticité.",3
765,"Les Produits sont proposés seuls ou avec la souscription concomitante d’un Abonnement SFR (hors SFR Business Team) dont les conditions générales d’abonnement et, le cas échéant, la durée minimale d’engagement, sont portées à la connaissance de l’Acheteur sur la boutique en ligne SFR ou au téléphone lors de sa commande.",3
766,Les Produits peuvent être également proposés avec une Carte Prépayée SFR La Carte dont les conditions générales d’utilisation sont portées à la connaissance de l’Acheteur sur la boutique en ligne SFR ou au téléphone lors de sa commande.,3
767,"Les Produits et Cartes Prépayées SFR La Carte sont réservés aux particuliers et professionnels domiciliés en France métropolitaine et en Corse et les commandes sont limitées à quatre () par personne et par foyer (même nom, prénom et même adresse) tous les  mois.",3
768,Il est interdit à l’Acheteur de faire un usage commercial des Produits et Cartes Prépayées SFR.,3
769,"L’Acheteur consulte l’ensemble des caractéristiques duProduit et/ou de la Carte Prépayée SFR La Carte et passe commande sur le site ou partéléphone.Lesdifférentesétapesdelacommandeenligneou par téléphone sont les suivantes : - Sur la boutique en ligne : • L‘Acheteur doit créer un compte client à l’aide de son nom, prénom, civilité, email, téléphone de contact, date de naissance, département de naissance et adresse de facturation.",3
